Symbol,Name,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
720,현대건설,0.51462697,0.531188155,0.546332934,0.521863423,0.515487951,0.53255501,0.542569723,0.540734668,0.537937909,0.539777065,0.553376518,0.540311249,0.551577347,0.566191153,0.58437193,0.591180803,0.597324892,0.607223514,0.608339756,0.618056917,0.631358339,0.630703921,0.624110605,0.627982746,0.620036867,0.61433198,0.645877489,0.649933955,0.635198131,0.635972061,0.624166908,0.626892618,0.62608542,0.628530729,0.63511173,0.632453268,0.630734554,0.638255188,0.644567403
11200,HMM,0.814312794,0.795021723,0.856483507,0.847726184,0.895649606,0.867269272,0.862098478,0.747740838,0.901542172,0.853640752,0.779695752,0.751022785,0.815305854,0.794840247,0.804442157,0.783696953,0.650800233,0.955132279,0.991604533,0.961525459,0.907391598,0.8977696,0.877795492,0.90564911,0.889054132,0.918884415,0.93137526,0.922228624,0.908479012,0.899506396,0.89536416,0.878063022,0.868008659,0.862307028,0.830005046,0.801525643,0.768941277,0.738328993,0.727768693
6280,녹십자,0.4144439,0.4253791,0.40281749,0.395663242,0.39622533,0.390025726,0.36604551,0.346524121,0.349996016,0.349477138,0.348215077,0.34918706,0.350166584,0.34812971,0.319332342,0.317037909,0.342262823,0.330840479,0.318726691,0.294972823,0.276132451,0.340108629,0.331547475,0.307982203,0.307659544,0.287089842,0.263613672,0.239848478,0.243228625,0.242825872,0.288353588,0.282011716,0.281579537,0.262106127,0.249662563,0.267416482,0.278922182,0.274734385,0.292095875
11070,LG이노텍,0.636605722,0.600360366,0.60143391,0.617971217,0.652214954,0.628222926,0.622536466,0.631999574,0.667092364,0.64150528,0.624492808,0.6680925,0.636962772,0.572374499,0.557235272,0.588669848,0.609204476,0.552587473,0.545439126,0.549079527,0.581129973,0.566305661,0.590620159,0.616937997,0.632878717,0.632247375,0.704320936,0.712547038,0.730155106,0.728607726,0.747409502,0.740435394,0.729445828,0.712849296,0.699730027,0.699580428,0.675902579,0.668217479,0.665148766
10140,삼성중공업,0.676006323,0.678489215,0.643937934,0.614051766,0.618500049,0.566270291,0.545307999,0.527667116,0.505393606,0.512122343,0.593561243,0.580445418,0.537573187,0.577889039,0.598567185,0.63552639,0.690193401,0.724877954,0.717733795,0.753447789,0.760787009,0.725920843,0.654072438,0.674507353,0.660970124,0.692891135,0.69335136,0.664558062,0.66480475,0.661536031,0.666877778,0.682419015,0.667153019,0.685496304,0.696097988,0.717070428,0.743668775,0.72965481,0.754978759
120,CJ대한통운,0.60635191,0.60587362,0.607532045,0.598766322,0.613932433,0.613815307,0.605097077,0.602120954,0.614766442,0.590190531,0.586633335,0.560964088,0.552261139,0.51517578,0.503263668,0.503863531,0.499148885,0.493657219,0.482460446,0.473011703,0.480034176,0.49286848,0.491310754,0.497967703,0.507523685,0.514541865,0.510302491,0.512184053,0.505982852,0.498430288,0.371975305,0.365564333,0.380723763,0.373804589,0.373168663,0.370072392,0.437659701,0.436738429,0.432846839
4990,롯데지주,0.520358924,0.509936523,0.507380723,0.500662482,0.691283997,0.693825935,0.70526017,0.69464257,0.673422765,0.665399608,0.656650686,0.657952531,0.720393654,0.377839234,0.382963551,0.35817408,0.368557318,0.381553496,0.378438136,0.37526525,0.364850555,0.347634408,0.360103663,0.344600802,0.340347948,0.347720216,0.334051324,0.330686946,0.317895424,0.327927821,0.302892361,0.303843076,0.317429407,0.325767497,0.317975814,0.32970727,0.328490575,0.319485787,0.324048634
29780,삼성카드,0.712205596,0.70142325,0.69644484,0.687068864,0.689347757,0.694767413,0.711566413,0.706134123,0.726743119,0.724355996,0.714754112,0.700001213,0.712540397,0.694790646,0.686193232,0.697976047,0.671922546,0.656618258,0.648570065,0.649293353,0.659263471,0.628788599,0.634454056,0.639709046,0.643142594,0.627630337,0.630648093,0.625464135,0.627063854,0.622130453,0.635179627,0.635889634,0.612717685,0.587570786,0.592465465,0.619999632,0.604282344,0.591854748,0.584446596
78930,GS,0.56320991,0.560092794,0.569130701,0.555381168,0.545901895,0.560050627,0.564187781,0.534930174,0.547356181,0.550030578,0.560919285,0.560863453,0.562046971,0.560248358,0.567342315,0.561467058,0.575744531,0.58057185,0.5996881,0.574312748,0.570213114,0.544468844,0.544427299,0.521128897,0.494166258,0.477331757,0.492929461,0.412441618,0.414469221,0.423594062,0.440346292,0.435750344,0.43665441,0.42872775,0.42686052,0.348739362,0.34111756,0.311193385,0.318625332
6360,GS건설,0.68602416,0.693972738,0.707074751,0.685448131,0.701149155,0.700376814,0.712558308,0.698778113,0.713751955,0.734790674,0.752658696,0.763465989,0.754109964,0.749865971,0.75437051,0.749325866,0.738402733,0.741506684,0.733181342,0.742568396,0.742485718,0.740158629,0.735711153,0.72648403,0.710840449,0.709063237,0.751032774,0.745779362,0.726828973,0.728877711,0.718971543,0.666399075,0.658806521,0.656206273,0.645887253,0.648598499,0.650684378,0.660903317,0.665355934
23530,롯데쇼핑,0.658546552,0.654189481,0.651662144,0.652926097,0.638230443,0.639159729,0.624896778,0.526744099,0.527845208,0.533745849,0.519496234,0.522287124,0.685105334,0.586972401,0.58950968,0.58812672,0.581644187,0.576257898,0.57734379,0.580082855,0.571750784,0.555823832,0.558212338,0.562194699,0.552307428,0.558355724,0.56094935,0.56571393,0.564232743,0.571916979,0.577702292,0.573532689,0.561107184,0.542970754,0.545258019,0.556004002,0.540858411,0.521038606,0.526342252
3410,쌍용양회,0.476048539,0.455007574,0.469240722,0.458515166,0.441685886,0.431521821,0.437325636,0.422734429,0.409079759,0.419306476,0.425385433,0.422750947,0.460353301,0.4034848,0.45639424,0.435981107,0.416944816,0.511147336,0.528400032,0.540541075,0.522559457,0.542947283,0.564403484,0.572687194,0.584255713,0.592348043,0.608591172,0.610958237,0.620662539,0.634396372,0.645589215,0.635725572,0.646017871,0.654968317,0.659145087,0.64215422,0.615191312,0.552102306,0.562382058
12750,에스원,0.268224672,0.270051532,0.296452101,0.260369765,0.265199926,0.260625909,0.303817933,0.249894824,0.239446814,0.237281897,0.280350399,0.236288801,0.207567292,0.242404318,0.266597488,0.246807068,0.252963201,0.254220293,0.292560111,0.296946834,0.275200621,0.307736778,0.350750956,0.372812134,0.389130962,0.400636528,0.462078869,0.269110184,0.284544069,0.255463912,0.282303802,0.268444453,0.258978762,0.261380897,0.302037348,0.280457756,0.263767542,0.265096794,0.303775519
42660,대우조선해양,0.617453856,0.637371854,0.644348583,0.667003343,0.667055017,0.648003094,0.660048455,0.677793796,0.683482543,0.688822807,0.700660535,0.738732774,0.691123013,0.712650287,0.939640507,0.956230688,1.069625558,1.044910807,0.960245036,0.967221403,0.947341738,0.88588653,0.788822195,0.885721874,0.758114632,0.755574484,0.746720892,0.825426487,0.746445839,0.748166952,0.736127806,0.750767964,0.707737743,0.70842889,0.730230304,0.74179157,0.739135358,0.733899049,0.743382205
